"管理番号","機器名称","開始日","状況","現所在地ＣＤ","現所在地","型式","製造ＣＤ","管理部署","分類ＣＤ","分類","メーカーＣＤ","メーカー","配備部署","ME.No","カタログ名称","SystemID","資産番号","資産区分","納入年月日","廃棄フラグ","廃棄年月日","廃棄予定日","廃棄担当者","代表機種","年間保守契約","年間保守費用","常設機器","統計対象外","運転実時間","耐用年数","可用年数","所属コード","購入価格"
"22-0047","医用テレメータ","2024/01/25 11:11:09","貸出中","105","新　東6階","WEP-1450","1371","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　東6階","","医用テレメータ","","00002181-00","固定資産","2022/12/16 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"22-0046","医用テレメータ","2024/01/11 14:38:49","貸出中","104","新　東5階","WEP-1450","1747","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　東5階","東５","医用テレメータ","","","固定資産","2022/12/16 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"22-0045","医用テレメータ","2024/01/16 13:49:39","貸出中","110","新　西5階","WEP-1450","1708","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　西5階","西５","医用テレメータ","","","固定資産","2022/12/16 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"22-0044","医用テレメータ","2024/02/15 9:15:59","貸出中","109","新　西4階","WEP-1450","1368","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　西4階","西４","医用テレメータ","","00002181-00","固定資産","2022/12/16 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"23-0017","医用テレメータ","2024/01/10 12:55:09","","185","血液浄化センター","WEP-1450","01590","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","血液浄化センター","","医用テレメータ","","00002267-00","固定資産","2023/05/25 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"11-0089","拡張スマートユニット","2025/02/05 17:28:00","貸出中","114","新　ICU","AA-672P","00479","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ICU","ICU-9","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0079","拡張スマートユニット","2023/12/26 10:42:36","","108","新　ＭＥ室","AA-672P","00480","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　手術室","OR-7","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0080","拡張スマートユニット","2024/01/25 10:57:05","貸出中","117","新　CCU","AA-672P","00481","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　CCU","CCU-4","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0086","拡張スマートユニット","2024/01/24 10:37:45","貸出中","117","新　CCU","AA-672P","00483","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　CCU","CCU-1","拡張スマートユニット","","","固定資産","2010/02/26 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0088","拡張スマートユニット","2024/02/21 10:51:24","","108","新　ＭＥ室","AA-672P","00484","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ＭＥ室","4F","拡張スマートユニット","","","固定資産","2010/02/26 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0094","拡張スマートユニット","2024/02/21 10:52:49","","108","新　ＭＥ室","AA-672P","00485","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ＭＥ室","４F鍵付き","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0091","拡張スマートユニット","2023/12/26 10:39:17","","108","新　ＭＥ室","AA-672P","00486","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ＭＥ室","OPE６へ","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0077","拡張スマートユニット","2023/06/26 14:20:00","","108","新　ＭＥ室","AA-674P","00671","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　手術室","OR-4","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0081","拡張スマートユニット","2024/02/21 10:47:48","","108","新　ＭＥ室","AA-674P","00672","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　手術室","OR-2","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0087","拡張スマートユニット","2024/01/18 10:51:07","貸出中","117","新　CCU","AA-674P","00673","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　CCU","CCU-2","拡張スマートユニット","","","固定資産","2010/02/26 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0085","拡張スマートユニット","2024/02/22 11:05:07","","108","新　ＭＥ室","AA-674P","00674","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　ＭＥ室","ME","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0093","拡張スマートユニット","2024/02/21 10:49:35","貸出中","114","新　ICU","AA-672P","00482","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ICU","4F ICU-9","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0092","拡張スマートユニット","2024/03/05 10:36:03","貸出中","114","新　ICU","AA-674P","00675","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　ＭＥ室","ICU-8","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"11-0060","拡張スマートユニット","2024/02/06 10:47:19","貸出中","114","新　ICU","AA-674P","00676","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　ICU","ICU-6","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0015","拡張スマートユニット","2024/02/21 10:54:05","終業点検開始","108","新　ＭＥ室","AA-674P","00478","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　CCU","4F","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0016","拡張スマートユニット","2025/02/05 17:35:00","","108","新　臨床工学室","AA-674P","00487","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　CCU","CE","拡張スマートユニット","","","固定資産","2011/09/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"13-0016","拡張スマートユニット","2024/01/25 10:52:27","貸出中","114","新　ICU","AA-674P","1987","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　ICU","ICU-8","拡張スマートユニット","","","固定資産","2014/01/31 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3034","拡張スマートユニット","","","114","新　ICU","AA-674P","01390","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　ICU","ICU-4","拡張スマートユニット","","","その他","2022/11/28 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"00-3057","記録器","2024/01/27 10:19:15","貸出中","131","新　CT室","WS-231P","21579","新　ＭＥ室","0221400","セントラルモニタ","109200","日本光電工業","新　ＭＥ室","00-3056に付属","記録器","","","固定資産","2009/12/02 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"20-3007","記録器","2024/01/17 9:49:45","貸出中","106","新　東7階","WS-470P","7965","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東7階","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3008","記録器","2025/04/16 16:58:00","","108","新　臨床工学室","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　ＭＥ室","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3009","記録器","2024/01/24 10:04:16","貸出中","105","新　東6階","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　東6階","","記録器","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3010","記録器","2024/01/31 9:52:52","貸出中","111","新　西6階","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3011","記録器","2024/01/29 9:56:20","貸出中","111","新　西6階","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3012","記録器","2024/01/30 10:00:03","貸出中","111","新　西6階","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3013","記録器","2024/01/30 10:03:34","貸出中","111","新　西6階","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3014","記録器","2024/01/31 10:07:41","貸出中","111","新　西6階","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3015","記録器","2024/02/01 10:11:37","貸出中","111","新　西6階","WS-470P","","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　西6階","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"Dummy-02738","記録器","2023/01/16 13:17:14","貸出中","117","新　CCU","WS-470P","7995","新　ＭＥ室","0221405","多項目モニタ","109200","日本光電工業","新　CCU","","記録器","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
